id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
51511,0.000003,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,52,0,0,0,10,2,2,2,1,10,0,0,0,2,9,0,Fuzzers,1
51513,0.000008,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,52,0,0,0,7,2,2,2,1,7,0,0,0,3,7,0,Fuzzers,1
51514,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,DoS,1
51515,0.00001,udp,-,INT,2,0,1066,0,100000.0025,254,0,426400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,533,0,0,0,35,2,13,13,1,35,0,0,0,13,36,0,Fuzzers,1
51516,0.00001,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,DoS,1
51517,0.000001,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,52,0,0,0,7,2,1,1,1,7,0,0,0,1,7,0,Fuzzers,1
51518,0.00001,udp,-,INT,2,0,1066,0,100000.0025,254,0,426400000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,533,0,0,0,35,2,9,9,1,35,0,0,0,9,35,0,Fuzzers,1
51519,0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,DoS,1
51522,2.158583,tcp,pop3,FIN,28,72,1296,72050,45.863422,62,252,4632.668945,263320.9063,7,34,79.94752,28.941605,3848.453472,2393.390235,255,1479667588,299687650,255,0.136304,0.06449,0.071814,46,1001,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
51526,1.864943,tcp,smtp,FIN,32,22,16169,1858,28.419099,62,252,67193.47656,7609.883789,13,8,60.159452,82.447336,3423.43756,113.176836,255,3040106791,2801464049,255,0.177347,0.097337,0.08001,505,84,0,0,1,1,3,1,1,8,0,0,0,3,1,0,Exploits,1
51529,0.213694,tcp,http,FIN,10,12,828,8000,98.271357,62,252,27927.7832,274560.8125,2,4,23.743778,17.040363,1156.495485,1515.891012,255,1967877531,2016393356,255,0.054328,0.007984,0.046344,83,667,1,3501,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51530,0.000003,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51532,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Reconnaissance,1
51533,0.475693,tcp,http,FIN,12,32,872,33852,90.394437,62,252,13454.05566,551532.1875,2,13,43.24482,13.520709,2996.88866,1857.673603,255,3293760566,970855754,255,0.105598,0.054973,0.050625,73,1058,1,16036,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51534,0.175674,tcp,http,FIN,10,6,970,268,85.385427,254,252,39755.45313,10200.71191,2,1,19.519333,32.5604,1005.888786,62.992996,255,1627392569,4181002595,255,0.052744,0.007487,0.045257,97,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51535,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS,1
51536,0.698471,tcp,-,FIN,10,6,2322,268,21.47548,254,252,23938.00195,2565.604004,2,1,75.530111,128.350203,4220.259062,205.765031,255,812654020,133832369,255,0.126354,0.056719,0.069635,232,45,0,0,10,1,1,1,1,3,0,0,0,5,3,0,Fuzzers,1
51537,0.179374,tcp,http,FIN,10,6,896,268,83.624162,254,252,35991.83984,9990.299805,2,1,18.882111,34.677199,1014.782275,61.430152,255,975915287,1490698599,255,0.049943,0.005985,0.043958,90,45,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Reconnaissance,1
51540,1.14593,tcp,smtp,FIN,90,30,94193,2198,103.84578,62,252,650280.5,14835.11133,42,8,12.875618,38.42307,1341.041257,67.610531,255,1428178581,2153596323,255,0.07289,0.024309,0.048581,1047,73,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
51541,0.000003,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,DoS,1
51542,1.232203,tcp,http,FIN,10,8,566,354,13.796428,254,252,3311.142822,2012.655396,2,1,136.911444,165.334281,8145.82569,361.693281,255,4063840421,594406741,255,0.146635,0.074172,0.072463,57,44,1,0,3,1,1,2,1,1,0,0,1,2,1,0,Fuzzers,1
51543,0.000003,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51544,1.073407,tcp,smtp,FIN,34,22,19513,1744,51.238717,254,252,141158,12409.08594,14,8,33.543968,49.981906,2289.918285,78.429289,255,217704938,727951349,255,0.069291,0.023139,0.046152,574,79,0,0,2,1,1,1,1,1,0,0,0,1,1,0,DoS,1
51545,0.000032,nvp,-,INT,2,0,180,0,31250.00008,254,0,22500000,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
51547,0.509769,tcp,-,FIN,10,6,978,268,29.425091,254,252,13825.86914,3515.317627,2,1,53.851333,80.274,2848.267438,123.925719,255,3641788671,1555605124,255,0.168409,0.108391,0.060018,98,45,0,0,13,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
51548,0.461852,tcp,http,FIN,14,44,998,50447,123.416156,62,252,16057.0918,853970.5,2,20,35.527077,10.463418,2073.215345,1274.900162,255,186257187,1305229824,255,0.052951,0.007103,0.045848,71,1147,1,24064,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51549,0.000032,nvp,-,INT,2,0,180,0,31250.00008,254,0,22500000,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
51551,0.000004,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS,1
51552,1.734664,tcp,smtp,FIN,24,20,4553,1646,24.788663,62,252,20126.08789,7212.924316,9,8,75.377781,88.652102,3845.345285,114.016969,255,1928329232,2418822967,255,0.116501,0.050271,0.06623,190,82,0,0,1,1,4,1,1,1,0,0,0,3,1,0,Exploits,1
51553,0.236273,tcp,http,FIN,10,12,836,7242,88.880234,62,252,25495.92969,224790.8125,2,4,26.252556,20.612181,1248.236938,1600.534771,255,1217465768,3927432680,255,0.054152,0.008767,0.045385,84,604,1,3118,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
51556,0.000033,udp,-,INT,2,0,168,0,30303.03007,254,0,20363636,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51559,0.177975,tcp,http,FIN,10,6,1896,268,84.281501,254,252,76729.875,10068.83008,2,1,18.255556,34.339602,977.749294,58.995004,255,855915851,611909551,255,0.050229,0.006274,0.043955,190,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
51561,1.045485,tcp,-,FIN,10,8,564,354,16.260396,254,252,3887.190918,2372.104736,2,1,114.457111,140.371281,7949.891186,199.151234,255,4174373260,1158695527,255,0.109776,0.062867,0.046909,56,44,0,0,5,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
51563,0.25632,tcp,http,FIN,10,8,820,1722,66.323346,62,252,23033.70703,47034.95703,2,2,28.48,35.444,1415.496342,51.921016,255,1342998629,504173926,255,0.061531,0.007457,0.054074,82,215,1,434,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51564,0.000008,pup,-,INT,2,0,180,0,125000.0003,254,0,90000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,Reconnaissance,1
51565,1.080082,tcp,-,FIN,10,8,564,354,15.739545,254,252,3762.677002,2296.121826,2,1,114.431222,140.947719,6996.236621,192.461531,255,2793691518,690333543,255,0.129392,0.093429,0.035963,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51566,0.623028,tcp,ftp-data,FIN,8,10,364,3754,27.286094,62,252,4096.124023,43388.09766,1,3,89.003998,63.154444,6110.860137,5287.382139,255,2255146375,306372797,255,0.106269,0.054006,0.052263,46,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
51568,0.000008,pup,-,INT,2,0,180,0,125000.0003,254,0,90000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
51569,0.665349,tcp,-,FIN,10,8,564,354,25.5505,254,252,6108.072754,3727.367188,2,1,73.927667,93.843141,5426.170732,137.567375,255,3720785749,2756032156,255,0.05223,0.007438,0.044792,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51570,0.000005,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,21,4,0,DoS,1
51572,0.633348,tcp,-,FIN,10,8,754,354,26.841484,254,252,8576.643555,3915.698975,2,1,70.318111,76.919289,4260.149202,142.042734,255,157179564,2227729513,255,0.130345,0.09491,0.035435,75,44,0,0,4,1,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
51575,1.418716,tcp,ftp,FIN,22,22,1194,1622,30.309097,62,252,6428.348145,8734.65918,7,9,67.557903,65.009762,3702.703537,99.624266,255,1431626903,567105817,255,0.103138,0.05272,0.050418,54,74,0,0,1,1,3,1,1,9,1,1,0,3,1,0,Exploits,1
51576,0.398363,tcp,http,FIN,10,10,788,4246,47.695193,62,252,14258.35254,76754.11719,2,3,44.155444,38.162889,2275.724269,2426.086522,255,1686279047,3444725192,255,0.12221,0.054877,0.067333,79,425,1,1663,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51577,0.000001,xnet,-,INT,2,0,180,0,1000000.003,254,0,720000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,DoS,1
51578,0.536564,tcp,-,FIN,16,12,912,694,50.320186,254,252,12747.78027,9497.46875,5,4,35.116533,45.759547,1767.483273,56.153324,255,329544967,1240955664,255,0.065263,0.033204,0.032059,57,58,0,0,7,1,2,2,1,9,0,0,0,2,7,0,Fuzzers,1
51579,0.981476,tcp,-,FIN,10,8,564,354,17.320851,254,252,4140.702148,2526.806641,2,1,102.305,128.278141,6356.066919,237.308297,255,3171383119,4177910890,255,0.182174,0.083506,0.098668,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51582,0.630581,tcp,-,FIN,14,14,790,816,42.817654,254,252,9312.046875,9616.52832,4,5,48.506232,43.701999,2440.949016,2345.197891,255,2053290151,724729384,255,0.067493,0.03793,0.029563,56,58,0,0,5,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
51583,0.000006,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51585,0.000009,chaos,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,10,2,1,1,1,10,0,0,0,1,10,0,DoS,1
51587,0.577787,tcp,-,FIN,16,12,912,694,46.730025,254,252,11838.27246,8819.859375,5,4,37.241534,49.130184,2000.931285,62.327586,255,4037079708,1879805273,255,0.0813,0.037352,0.043948,57,58,0,0,5,1,3,2,1,5,0,0,0,2,5,0,Fuzzers,1
51588,0.000006,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51592,0.425729,tcp,ftp-data,FIN,8,12,364,8656,44.629329,62,252,5994.423828,149108.9375,1,4,60.818426,36.768183,3904.989136,3293.025302,255,2507444051,3405597906,255,0.088862,0.020702,0.06816,46,721,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
51593,1.228354,tcp,smtp,FIN,32,22,16717,1722,43.147172,62,252,105474.4844,10707.01172,13,8,39.624323,55.010668,3045.514623,99.744094,255,1093948139,706399146,255,0.115083,0.05605,0.059033,522,78,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Exploits,1
51596,0.261946,tcp,http,FIN,12,6,4534,268,64.898874,254,252,126957.4688,6841.10498,3,1,22.076363,48.448,1160.995382,62.41307,255,258321704,65331023,255,0.066411,0.019697,0.046714,378,45,1,0,3,1,1,3,1,1,0,0,1,3,1,0,Exploits,1
51597,0.175602,tcp,-,FIN,10,6,652,268,85.420437,254,252,26742.29102,10204.89453,2,1,18.315444,30.161801,1010.405543,47.689988,255,1840663050,994309202,255,0.080201,0.024784,0.055417,65,45,0,0,12,1,5,5,1,12,0,0,0,5,12,0,Fuzzers,1
51599,0.454992,tcp,-,FIN,10,8,534,354,37.363295,254,252,8457.291992,5450.645508,2,1,49.207444,55.334855,3366.329453,107.420984,255,154074001,2294536600,255,0.117699,0.067645,0.050054,53,44,0,0,12,1,3,3,1,12,0,0,0,3,12,0,Fuzzers,1
51601,0.389843,tcp,http,FIN,12,6,3770,268,43.6073,254,252,70920.85938,4596.722656,3,1,33.311817,65.816398,2110.505856,106.157453,255,1852420768,327051428,255,0.127329,0.060752,0.066577,314,45,1,0,3,1,2,3,1,3,0,0,1,3,2,0,Exploits,1
51602,0.42843,tcp,-,FIN,10,6,538,268,35.011555,254,252,9056.322266,4182.713867,2,1,44.878667,77.025398,2311.963581,109.03632,255,2047891099,4171760435,255,0.14783,0.043294,0.104536,54,45,0,0,11,1,4,4,3,10,0,0,0,4,10,0,Fuzzers,1
51604,0.235325,tcp,-,FIN,10,6,534,268,63.741636,254,252,16351.85449,7615.000977,2,1,24.993,39.489199,1201.692195,53.673187,255,3306270611,3036040714,255,0.057004,0.037871,0.019133,53,45,0,0,12,1,3,3,1,12,0,0,0,3,12,0,Fuzzers,1
51605,0.525541,tcp,-,FIN,16,12,912,694,51.375629,254,252,13015.15918,9696.674805,5,4,33.406798,43.64709,1632.923111,51.921469,255,3406488360,515091732,255,0.07459,0.045414,0.029176,57,58,0,0,7,1,1,1,1,7,0,0,0,1,7,0,Fuzzers,1
51606,0.718326,tcp,-,FIN,10,8,600,354,23.666136,254,252,6013.98291,3452.47168,2,1,76.628556,84.086289,4977.833666,116.648461,255,658589291,938569239,255,0.186338,0.129721,0.056617,60,44,0,0,10,1,3,3,2,10,0,0,0,3,10,0,Fuzzers,1
51607,0.530088,tcp,ftp-data,FIN,8,8,364,630,28.297188,62,252,4814.294922,8330.692383,1,2,75.726857,71.248289,4707.391168,125.008391,255,3006639551,2974021537,255,0.101149,0.030406,0.070743,46,79,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits,1
51608,0.281266,tcp,http,FIN,10,6,882,268,53.330299,254,252,22583.60352,6371.192871,2,1,27.752111,47.016398,1325.5181,59.252684,255,1580679654,2100357211,255,0.073259,0.046181,0.027078,88,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
51609,48.675434,tcp,-,FIN,20,12,1188,536,0.636872,254,252,185.555618,80.862144,4,1,2559.967579,4419.4575,346334.6563,13726.887,255,1852693325,632216215,255,0.121745,0.061395,0.06035,59,45,0,0,11,1,3,2,2,11,0,0,0,3,11,0,Fuzzers,1
51610,0.199478,tcp,http,FIN,10,6,818,268,75.196262,254,252,29557.14453,8983.447266,2,1,20.825889,38.050602,1052.16556,61.010859,255,2419059894,1977647929,255,0.056429,0.009216,0.047213,82,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51611,0.369124,tcp,-,FIN,10,6,718,268,40.636751,254,252,14022.38867,4854.737305,2,1,37.928,61.137602,1874.626288,81.726305,255,1970496720,3870012885,255,0.111083,0.063427,0.047656,72,45,0,0,9,1,1,1,1,8,0,0,0,1,8,0,Fuzzers,1
51612,52.100002,tcp,-,FIN,24,18,1996,1570,0.786948,254,252,293.742798,227.715927,7,6,2265.212219,3061.7775,334452.3905,11943.615,255,786397233,4140307735,255,0.095315,0.049786,0.045529,83,87,0,0,6,1,2,2,2,6,0,0,0,2,6,0,Fuzzers,1
51613,59.705067,tcp,-,FIN,20,14,1068,622,0.552717,254,252,136.001862,77.447365,6,1,3140.835158,4590.185,427148.788,15683.708,255,2345752492,2706661391,255,0.088504,0.032646,0.055858,53,44,0,0,6,1,3,3,3,6,0,0,0,3,6,0,Fuzzers,1
51614,0.614854,tcp,-,FIN,10,8,684,354,27.648841,254,252,8014.911133,4033.478027,2,1,64.852778,75.794711,4329.308274,111.417961,255,1023462929,2019971148,255,0.110359,0.084282,0.026077,68,44,0,0,8,1,2,2,2,8,0,0,0,2,8,0,Fuzzers,1
51615,0.42514,tcp,-,FIN,10,6,546,268,35.282496,254,252,9258.126953,4215.082031,2,1,44.285889,70.518602,2224.899527,98.632633,255,2456011936,3248701826,255,0.147111,0.072538,0.074573,55,45,0,0,9,1,2,2,1,8,0,0,0,3,8,0,Fuzzers,1
51616,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51617,59.705067,tcp,-,FIN,20,14,1068,622,0.552717,254,252,136.001862,77.447365,6,1,3140.835158,4590.185,427148.788,15683.708,255,2345752492,2706661391,255,0.088504,0.032646,0.055858,53,44,0,0,6,1,3,3,3,6,0,0,0,3,6,0,Fuzzers,1
51618,0.370404,tcp,-,FIN,10,6,516,268,40.496322,254,252,10043.08789,4837.960449,2,1,38.057222,59.307199,1951.756305,81.998898,255,1551055534,1842224136,255,0.143485,0.073859,0.069626,52,45,0,0,8,1,4,3,2,8,0,0,0,4,8,0,Fuzzers,1
51620,0.000005,udp,-,INT,2,0,432,0,200000.0051,254,0,345600000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,216,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
51621,0.452613,tcp,http,FIN,10,10,826,1228,41.978468,62,252,13150.30762,19548.70898,2,2,50.290333,48.16,3469.944683,106.261406,255,656010864,2629949249,255,0.071074,0.013753,0.057321,83,123,1,169,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51623,0.413735,tcp,-,FIN,12,8,998,750,45.923115,254,252,17692.48438,12703.78418,3,2,36.206273,42.37757,1907.146565,57.354082,255,4142934014,2352019887,255,0.138179,0.117091,0.021088,83,94,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
51624,0.364808,tcp,http,FIN,10,6,948,268,41.11752,254,252,18727.66016,4912.172852,2,1,34.557556,61.013801,1659.421601,75.408992,255,1357840516,3788256206,255,0.090035,0.059738,0.030297,95,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51625,0.000009,udp,-,INT,2,0,1358,0,111111.1072,254,0,603555520,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,679,0,0,0,5,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51626,0.000009,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,3,1,1,1,0,0,0,1,3,0,Reconnaissance,1
51627,1.428935,mux,-,INT,4,0,400,0,2.099466,254,0,1679.57251,0,0,0,476.311656,0,673.602188,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Reconnaissance,1
51628,0.549968,tcp,-,FIN,12,10,998,836,38.18404,254,252,13309.86523,10953.36426,3,2,49.997091,54.867668,3569.626506,103.566391,255,2845415007,685327622,255,0.091464,0.042794,0.04867,83,84,0,0,9,1,2,2,1,10,0,0,0,2,9,0,Fuzzers,1
51630,0.000003,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
51631,1.428935,mux,-,INT,4,0,400,0,2.099466,254,0,1679.57251,0,0,0,476.311656,0,673.602188,0,0,0,0,0,0,0,0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
51632,0.44966,tcp,-,FIN,10,6,756,268,33.358537,254,252,12115.82031,3985.233154,2,1,49.852333,72.988602,2543.803425,120.829844,255,585873273,1793754011,255,0.156526,0.084714,0.071812,76,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51633,0.493463,tcp,-,FIN,12,10,998,810,42.556381,254,252,14833.93848,11818.51465,3,2,44.06082,48.891555,3105.377656,97.869531,255,3131829624,192867935,255,0.107831,0.053431,0.0544,83,81,0,0,9,1,2,2,1,10,0,0,0,2,9,0,Fuzzers,1
51634,0.000006,udp,-,INT,2,0,696,0,166666.6608,254,0,463999968,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,348,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51635,1.250442,ospf,-,INT,42,0,1890,0,32.788405,254,0,11803.82617,0,0,0,30.498586,0,35.10109,0,0,0,0,0,0,0,0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS,1
51637,1.893447,tcp,ftp,FIN,24,22,1244,1664,23.766178,62,252,5040.54248,6713.681152,7,9,82.296346,88.159234,4311.085359,140.598516,255,2005573678,1406655534,255,0.097389,0.042094,0.055295,52,76,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits,1
51638,0.000004,udp,-,INT,2,0,1760,0,250000.0006,254,0,1760000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,880,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
51640,0.000009,dcn,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Reconnaissance,1
51641,0.834224,tcp,ftp-data,FIN,8,8,364,982,17.980782,62,252,3059.130371,8247.185547,1,2,119.174853,105.902711,8186.668826,163.85125,255,3810054112,3296246952,255,0.125146,0.092514,0.032632,46,123,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits,1
51642,0.516716,tcp,-,FIN,12,8,998,732,36.770682,254,252,14166.38965,9924.213867,3,2,45.473636,68.970859,2538.295364,106.516961,255,760794482,4085892232,255,0.0856,0.033915,0.051685,83,92,0,0,5,1,2,2,1,5,0,0,0,3,5,0,Fuzzers,1
51645,2.838681,tcp,smtp,FIN,158,42,185621,2618,70.102981,62,252,519810.4375,7203.345703,76,8,18.080771,68.071023,1715.314032,77.313648,255,3679556951,303187503,255,0.097106,0.047107,0.049999,1175,62,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
51647,0.000003,udp,-,INT,2,0,1620,0,333333.3215,254,0,2160000000,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,810,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
51648,0.000009,hmp,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
51649,0.000009,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,39,0,0,0,14,2,4,2,1,15,0,0,0,4,14,0,Fuzzers,1
51650,0.242895,tcp,http,FIN,10,10,746,4204,78.223098,62,252,22133.01953,124629.9844,2,2,26.988333,26.177333,1288.709788,1859.132651,255,659867889,1286179857,255,0.051773,0.006622,0.045151,75,420,1,1663,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
51651,0.571644,tcp,-,FIN,10,6,590,268,26.240107,254,252,7431.198242,3134.818115,2,1,63.507667,97.769,3188.398581,161.189578,255,2921688312,275399314,255,0.184349,0.082798,0.101551,59,45,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
51653,0.67165,tcp,-,FIN,10,8,632,354,25.310802,254,252,6777.339355,3692.399414,2,1,74.535778,86.370711,4207.868094,147.911594,255,3599893126,2785922349,255,0.138837,0.067052,0.071785,63,44,0,0,12,1,4,4,4,12,0,0,0,4,12,0,Fuzzers,1
51654,0.696728,tcp,-,FIN,10,6,756,268,21.529205,254,252,7819.407227,2572.022461,2,1,74.515333,125.607797,3627.50234,177.565906,255,4167604995,1834481469,255,0.141913,0.068686,0.073227,76,45,0,0,7,1,4,2,1,8,0,0,0,4,6,0,Fuzzers,1
51655,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,DoS,1
51656,0.188184,tcp,http,FIN,10,6,850,268,79.709224,254,252,32521.36328,9522.595703,2,1,19.617556,36.270602,1063.509912,63.863164,255,3368874824,2577437446,255,0.050859,0.006825,0.044034,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance,1
51658,0.000011,udp,-,INT,2,0,1770,0,90909.0902,254,0,643636352,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,885,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
51659,1.022519,tcp,-,FIN,10,8,564,354,16.625608,254,252,3974.498291,2425.382812,2,1,111.564778,136.589578,7111.192892,198.625906,255,2339902557,2780939768,255,0.129554,0.066383,0.063171,56,44,0,0,7,1,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
51660,0.000009,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,DoS,1
51661,0.781716,tcp,pop3,FIN,20,20,960,3666,49.890242,62,252,9333.313477,35644.66016,7,8,41.142947,40.073105,2095.494788,49.47659,255,594172370,2901598688,255,0.028591,0.016959,0.011632,48,183,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
